SSTRAND_ID,TYPE,EXT_SOURCE,EXT_ID,ORGANISM,contrafold_2 Sens,vienna_2 Sens,contrafold_2 PPV,vienna_2 PPV,contrafold_2 F-score,vienna_2 F-score,eternafold_A Sens,eternafold_B Sens,eternafold_C Sens,eternafold_D Sens,eternafold_E Sens,eternafold_F Sens,eternafold_G Sens,eternafold_A PPV,eternafold_B PPV,eternafold_C PPV,eternafold_D PPV,eternafold_E PPV,eternafold_F PPV,eternafold_G PPV,eternafold_A F-score,eternafold_B F-score,eternafold_C F-score,eternafold_D F-score,eternafold_E F-score,eternafold_F F-score,eternafold_G F-score
RFA_00456,Signal Recognition Particle RNA,Rfam Database,RF00017 AF395888.1/488-197,Haloferax volcanii,0.566038,0.415094,0.315789,0.217822,0.422787,0.300694,0.584906,0.490566,0.54717,0.584906,0.54717,0.283019,0.471698,0.316327,0.262626,0.302083,0.319588,0.302083,0.137615,0.252525,0.430141,0.358936,0.40656,0.432353,0.40656,0.197352,0.345131
RFA_00459,Signal Recognition Particle RNA,Rfam Database,RF00017 M22560.1/422-129,Methanococcus voltae,0.734375,0.484375,0.460784,0.326316,0.581711,0.397567,0.734375,0.65625,0.75,0.71875,0.546875,0.515625,0.578125,0.460784,0.411765,0.466019,0.446602,0.346535,0.333333,0.362745,0.581711,0.519828,0.591197,0.566564,0.435329,0.414578,0.457943
RFA_00461,Signal Recognition Particle RNA,Rfam Database,RF00017 X01055.1/297-1,Xenopus laevis (African clawed frog),0.473684,0.710526,0.367347,0.545455,0.417141,0.622543,0.723684,0.736842,0.473684,0.736842,0.539474,0.223684,0.473684,0.528846,0.538462,0.367347,0.543689,0.390476,0.147826,0.349515,0.618642,0.62989,0.417141,0.63294,0.458968,0.181841,0.40689
RFA_00462,Signal Recognition Particle RNA,Rfam Database,RF00017 X01698.1/465-176,Halobacterium salinarum,0.5,0.388889,0.296703,0.225806,0.385164,0.296333,0.111111,0.12963,0.296296,0.111111,0.518519,0.314815,0.12963,0.0618557,0.0714286,0.175824,0.0618557,0.28,0.147826,0.0693069,0.0829026,0.0962252,0.228245,0.0829026,0.381032,0.215726,0.0947853
RFA_00464,Signal Recognition Particle RNA,Rfam Database,RF00017 X17237.1/302-11,Archaeoglobus fulgidus,0.852941,0.779412,0.563107,0.519608,0.693035,0.636387,0.867647,0.852941,0.794118,0.867647,0.838235,0.426471,0.867647,0.567308,0.557692,0.529412,0.567308,0.553398,0.271028,0.572816,0.701586,0.689694,0.648395,0.701586,0.681086,0.339979,0.704984
RFA_00465,Signal Recognition Particle RNA,Rfam Database,RF00017 X65984.1/306-1,Humulus lupulus (European hop),0.777778,0.802469,0.567568,0.613208,0.664411,0.701484,0.82716,0.82716,0.839506,0.82716,0.814815,0.271605,0.82716,0.587719,0.59292,0.60177,0.59292,0.589286,0.184874,0.587719,0.697236,0.700314,0.710767,0.700314,0.692935,0.224082,0.697236
RFA_00468,Signal Recognition Particle RNA,Rfam Database,RF00017 Z29104.1/303-1,Lycopersicon esculentum,0.602564,0.576923,0.484536,0.5,0.540337,0.537086,0.705128,0.602564,0.576923,0.705128,0.448718,0.25641,0.692308,0.544554,0.484536,0.459184,0.544554,0.376344,0.188679,0.524272,0.619661,0.540337,0.514698,0.619661,0.410941,0.219953,0.60246
RFA_00469,Signal Recognition Particle RNA,Rfam Database,RF00017 Z29107.1/302-1,Lycopersicon esculentum,0.7875,0.7875,0.61165,0.636364,0.694028,0.70791,0.775,0.775,0.8125,0.775,0.775,0.5625,0.75,0.579439,0.579439,0.625,0.579439,0.596154,0.45,0.555556,0.670123,0.670123,0.71261,0.670123,0.67972,0.503115,0.645497
RFA_00473,Signal Recognition Particle RNA,Rfam Database,RF00169 AE000524.1/4007-4105,Helicobacter pylori 26695,0.827586,0.931034,0.705882,0.818182,0.764315,0.872786,0.827586,0.827586,0.827586,0.827586,0.827586,0.275862,0.827586,0.705882,0.705882,0.705882,0.705882,0.705882,0.363636,0.705882,0.764315,0.764315,0.764315,0.764315,0.764315,0.316723,0.764315
RFA_00475,Signal Recognition Particle RNA,Rfam Database,RF00169 AE001441.1/6912-7008,Helicobacter pylori J99,0.827586,0.931034,0.727273,0.818182,0.77581,0.872786,0.827586,0.827586,0.827586,0.827586,0.517241,0.172414,0.517241,0.705882,0.705882,0.705882,0.705882,0.555556,0.277778,0.535714,0.764315,0.764315,0.764315,0.764315,0.536056,0.218844,0.526396
RFA_00480,Signal Recognition Particle RNA,Rfam Database,RF00169 AE004188.1/4083-3986,Vibrio cholerae O1 biovar eltor str. N16961,0.892857,0.892857,0.757576,0.757576,0.82244,0.82244,0.928571,0.928571,0.892857,0.928571,0.75,0.392857,0.964286,0.764706,0.764706,0.757576,0.764706,0.65625,0.282051,0.771429,0.842665,0.842665,0.82244,0.842665,0.701561,0.332875,0.862484
RFA_00486,Signal Recognition Particle RNA,Rfam Database,RF00169 AE014122.1/13200-13296,Buchnera aphidicola str. Sg (Schizaphis graminum),0.769231,0.807692,0.666667,0.724138,0.716115,0.764775,0.807692,0.846154,0.769231,0.807692,0.769231,0.5,0.846154,0.677419,0.709677,0.666667,0.677419,0.666667,0.565217,0.6875,0.739693,0.774917,0.716115,0.739693,0.716115,0.531609,0.762713
RFA_00488,Signal Recognition Particle RNA,Rfam Database,RF00169 AF368293.1/224-121,Staphylococcus aureus,0.642857,0.464286,0.5,0.382353,0.566947,0.421333,0.571429,0.571429,0.607143,0.571429,0.571429,0.214286,0.571429,0.444444,0.444444,0.472222,0.444444,0.421053,0.153846,0.444444,0.503953,0.503953,0.53545,0.503953,0.490512,0.181568,0.503953
RFA_00490,Signal Recognition Particle RNA,Rfam Database,RF00169 AJ235273.1/216780-216698,Rickettsia prowazekii,0.916667,0.833333,0.733333,0.689655,0.819892,0.758098,0.916667,0.916667,0.916667,0.916667,0.791667,0.291667,0.75,0.733333,0.733333,0.733333,0.733333,0.612903,0.212121,0.6,0.819892,0.819892,0.819892,0.819892,0.696574,0.248734,0.67082
RFA_00493,Signal Recognition Particle RNA,Rfam Database,RF00169 AL162755.2/146906-146999,Neisseria meningitidis Z2491,0.928571,0.928571,0.787879,0.787879,0.855337,0.855337,0.571429,0.571429,0.428571,0.571429,0.571429,0.535714,0.535714,0.484848,0.484848,0.387097,0.484848,0.5,0.416667,0.454545,0.526361,0.526361,0.407306,0.526361,0.534523,0.472456,0.493463
RFA_00495,Signal Recognition Particle RNA,Rfam Database,RF00169 AL646063.1/55540-55639,Ralstonia solanacearum,0.8,0.9,0.685714,0.794118,0.740656,0.845403,0.766667,0.766667,0.8,0.766667,0.8,0.566667,0.7,0.657143,0.657143,0.685714,0.657143,0.685714,0.404762,0.583333,0.709796,0.709796,0.740656,0.709796,0.740656,0.478921,0.639009
RFA_00496,Signal Recognition Particle RNA,Rfam Database,RF00169 AL939118.1/230163-230082,Streptomyces coelicolor,0.391304,0.956522,0.375,0.814815,0.383065,0.88283,1,0.304348,1,0.956522,0.304348,0.304348,0.304348,0.793103,0.28,0.793103,0.785714,0.259259,0.28,0.269231,0.890563,0.29192,0.890563,0.866921,0.2809,0.29192,0.286251
RFA_00497,Signal Recognition Particle RNA,Rfam Database,RF00169 AP001119.1/183440-183536,Buchnera aphidicola str. APS (Acyrthosiphon pisum),0.807692,0.615385,0.65625,0.571429,0.728044,0.593,0.769231,0.769231,0.807692,0.769231,0.769231,0.230769,0.807692,0.625,0.645161,0.677419,0.625,0.645161,0.193548,0.677419,0.693375,0.70447,0.739693,0.693375,0.70447,0.211341,0.739693
RFA_00501,Signal Recognition Particle RNA,Rfam Database,RF00169 D11414.1/219-117,Bacillus megaterium,0.931034,0.931034,0.794118,0.818182,0.859855,0.872786,0.931034,0.827586,0.896552,0.931034,0.931034,0.172414,0.827586,0.771429,0.685714,0.764706,0.771429,0.794118,0.15625,0.666667,0.847483,0.753318,0.828009,0.847483,0.859855,0.164133,0.742781
RFA_00502,Signal Recognition Particle RNA,Rfam Database,RF00169 D11415.1/219-117,Bacillus pumilus,0.9,0.9,0.794118,0.794118,0.845403,0.845403,0.9,0,0.9,0.9,0.9,0.133333,0,0.794118,0,0.794118,0.794118,0.794118,0.108108,0,0.845403,0,0.845403,0.845403,0.845403,0.12006,0
RFA_00512,Signal Recognition Particle RNA,Rfam Database,RF00169 U32175.1/5660-5757,Haemophilus ducreyi,0.928571,0.892857,0.742857,0.714286,0.830539,0.798596,0.857143,0.928571,0.928571,0.928571,0.535714,0.25,0.892857,0.705882,0.742857,0.742857,0.742857,0.454545,0.225806,0.714286,0.777844,0.830539,0.830539,0.830539,0.493463,0.237595,0.798596
RFA_00515,Signal Recognition Particle RNA,Rfam Database,RF00169 X12643.1/207-106,Thermus thermophilus,0.933333,0.9,0.777778,0.771429,0.852013,0.833238,0.933333,0.933333,0.933333,0.933333,0.933333,0.3,0.966667,0.777778,0.777778,0.8,0.777778,0.777778,0.230769,0.805556,0.852013,0.852013,0.864099,0.852013,0.852013,0.263117,0.882442
SPR_00008,Transfer RNA,Sprinzl tRNA Database,RA1660,E.COLI,0.952381,0.809524,0.833333,0.73913,0.890871,0.773527,0.571429,1,1,0.809524,0.809524,0.47619,0.809524,0.428571,0.84,0.807692,0.607143,0.607143,0.3125,0.607143,0.494872,0.916515,0.898717,0.701068,0.701068,0.385758,0.701068
SPR_00009,Transfer RNA,Sprinzl tRNA Database,RA1661,E.COLI,0.05,0,0.0454545,0,0.0476731,0,0.05,0.4,0.4,0,0,0.45,0,0.0454545,0.347826,0.363636,0,0,0.290323,0,0.0476731,0.373002,0.381385,0,0,0.361449,0
SPR_00012,Transfer RNA,Sprinzl tRNA Database,RA7630,SACCHAROMYCES CER.,0.25,0.25,0.217391,0.25,0.233126,0.25,0.75,0.75,0.25,0.55,0.25,0.3,0.55,0.681818,0.681818,0.217391,0.478261,0.217391,0.2,0.423077,0.715097,0.715097,0.233126,0.512878,0.233126,0.244949,0.482382
SPR_00014,Transfer RNA,Sprinzl tRNA Database,RA9230,BOMBYX MORI,0.428571,0.571429,0.391304,0.5,0.409514,0.534523,0.428571,0.428571,0.428571,0.428571,0.428571,0.571429,0.428571,0.391304,0.409091,0.391304,0.391304,0.36,0.428571,0.333333,0.409514,0.418718,0.409514,0.409514,0.392792,0.494872,0.377964
SPR_00015,Transfer RNA,Sprinzl tRNA Database,RA9231,BOMBYX MORI,0.428571,1,0.45,1,0.439155,1,1,1,0.761905,1,1,0.571429,1,1,1,0.727273,1,0.875,0.428571,0.875,1,1,0.744388,1,0.935414,0.494872,0.935414
SPR_00018,Transfer RNA,Sprinzl tRNA Database,RC0500,HALOFERAX VOLCANII,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SPR_00019,Transfer RNA,Sprinzl tRNA Database,RC1140,MYCOPLASMA CAPRIC.,0.842105,0.842105,0.64,0.64,0.73413,0.73413,0.842105,0.842105,0.842105,0.842105,0.842105,0.789474,0.842105,0.64,0.64,0.64,0.64,0.592593,0.483871,0.551724,0.73413,0.73413,0.73413,0.73413,0.706417,0.618064,0.681623
SPR_00038,Transfer RNA,Sprinzl tRNA Database,RD9161,RAT LIVER,0.571429,0.52381,0.545455,0.478261,0.558291,0.500518,0.809524,0.571429,0.571429,0.809524,0.571429,0.238095,0.333333,0.894737,0.545455,0.5,0.85,0.571429,0.217391,0.269231,0.851065,0.558291,0.534523,0.829515,0.571429,0.227508,0.299572
SPR_00040,Transfer RNA,Sprinzl tRNA Database,RD9280,BOVINE LIVER,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.714286,1,1,1,1,1,1,0.845154,1,1
SPR_00040,Transfer RNA,Sprinzl tRNA Database,RD9280,BOVINE LIVER,1,1,0.8,0.8,0.894427,0.894427,1,1,1,1,1,1,1,0.8,0.8,0.8,0.8,0.8,0.571429,0.571429,0.894427,0.894427,0.894427,0.894427,0.894427,0.755929,0.755929
SPR_00042,Transfer RNA,Sprinzl tRNA Database,RE0500,HALOFERAX VOLCANII,0.857143,0.857143,0.75,0.782609,0.801784,0.819029,0.857143,0.857143,0.857143,0.857143,0.857143,0.857143,0.52381,0.75,0.75,0.75,0.75,0.692308,0.6,0.407407,0.801784,0.801784,0.801784,0.801784,0.770329,0.717137,0.461957
SPR_00044,Transfer RNA,Sprinzl tRNA Database,RE1140,MYCOPLASMA CAPRIC.,0.5,0.35,0.416667,0.318182,0.456436,0.333712,0.45,0.4,0.5,0.45,0.5,0.85,0.95,0.375,0.347826,0.416667,0.375,0.416667,0.607143,0.826087,0.410792,0.373002,0.456436,0.410792,0.456436,0.718381,0.88588
SPR_00058,Transfer RNA,Sprinzl tRNA Database,RE8560,LUPINUS LUTEUS,0.809524,0.571429,0.809524,0.631579,0.809524,0.600752,0.571429,0.571429,0.809524,0.571429,0.571429,0.761905,0.571429,0.545455,0.545455,0.809524,0.545455,0.521739,0.64,0.545455,0.558291,0.558291,0.809524,0.558291,0.546019,0.698297,0.558291
SPR_00061,Transfer RNA,Sprinzl tRNA Database,RE9330,MOUSE,0.619048,0.47619,0.590909,0.454545,0.604815,0.465242,0.761905,0.809524,0.761905,0.809524,0.52381,0.52381,0.761905,0.727273,0.809524,0.761905,0.809524,0.423077,0.407407,0.761905,0.744388,0.809524,0.761905,0.809524,0.470757,0.461957,0.761905
SPR_00066,Transfer RNA,Sprinzl tRNA Database,RF1580,THERMUS THERMOPHI.,1,0.333333,0.954545,0.333333,0.977008,0.333333,1,1,1,1,1,0.666667,0.952381,0.954545,0.954545,0.954545,0.954545,0.954545,0.518519,0.909091,0.977008,0.977008,0.977008,0.977008,0.977008,0.587945,0.930484
SPR_00074,Transfer RNA,Sprinzl tRNA Database,RF3800,TETRAHYMENA PYRIF.,0.8,0.55,0.761905,0.458333,0.78072,0.502079,0.55,0.95,0.95,0.55,0.8,0.8,0.95,0.44,0.904762,0.904762,0.44,0.666667,0.727273,0.95,0.491935,0.927105,0.927105,0.491935,0.730297,0.76277,0.95
SPR_00075,Transfer RNA,Sprinzl tRNA Database,RF4000,SACCHAROMYCES CER.,0,0,1,1,0,0,0.5,0,1,1,0,0,1,1,1,1,1,1,1,1,0.707107,0,1,1,0,0,1
SPR_00090,Transfer RNA,Sprinzl tRNA Database,RF8560,LUPINUS LUTEUS,0.65,0.85,0.590909,0.894737,0.619751,0.872082,0.75,1,0.65,0.75,0.75,0.65,1,0.681818,1,0.565217,0.681818,0.681818,0.464286,1,0.715097,1,0.606128,0.715097,0.715097,0.54935,1
SPR_00138,Transfer RNA,Sprinzl tRNA Database,RH1140,MYCOPLASMA CAPRIC.,0.8,0.6,0.695652,0.521739,0.746004,0.559503,0.75,0.6,0.8,0.6,0.85,0.55,0.65,0.681818,0.521739,0.666667,0.521739,0.68,0.366667,0.565217,0.715097,0.559503,0.730297,0.559503,0.760263,0.449073,0.606128
SPR_00155,Transfer RNA,Sprinzl tRNA Database,RI1540,BACILLUS SUBTILIS,0.571429,0.571429,0.461538,0.48,0.513553,0.523723,0.571429,1,0.571429,0.571429,0.571429,1,0.571429,0.461538,1,0.461538,0.461538,0.428571,0.75,0.461538,0.513553,1,0.513553,0.513553,0.494872,0.866025,0.513553
SPR_00162,Transfer RNA,Sprinzl tRNA Database,RI3281,SPINACIA OLERACEA,0,0,1,1,0,0,0,0,0,1,0,0,0.666667,1,1,1,1,1,1,1,0,0,0,1,0,0,0.816497
SPR_00167,Transfer RNA,Sprinzl tRNA Database,RI5360,BOVINE LIVER,0.45,1,0.642857,0.909091,0.537853,0.953463,0.8,0.6,0.7,0.7,0.5,0.75,0.7,0.8,0.705882,0.736842,0.736842,0.555556,0.714286,0.777778,0.8,0.650791,0.718185,0.718185,0.527046,0.731925,0.737865
SPR_00173,Transfer RNA,Sprinzl tRNA Database,RI9330,MOUSE,0.7,0.8,0.777778,0.666667,0.737865,0.730297,0.9,0.9,0.7,0.9,1,0.35,0.9,0.9,0.9,0.777778,0.9,0.952381,0.259259,0.9,0.9,0.9,0.737865,0.9,0.9759,0.301232,0.9
SPR_00176,Transfer RNA,Sprinzl tRNA Database,RK1140,MYCOPLASMA CAPRIC.,0.55,0.6,0.458333,0.461538,0.502079,0.526235,0.55,0.55,0.6,0.55,0.6,0.5,0.55,0.458333,0.458333,0.48,0.458333,0.5,0.416667,0.44,0.502079,0.502079,0.536656,0.502079,0.547723,0.456436,0.491935
SPR_00197,Transfer RNA,Sprinzl tRNA Database,RK9220,RABBIT LIVER,0.952381,0.52381,0.909091,0.52381,0.930484,0.52381,1,1,0.761905,1,1,0.809524,0.571429,0.954545,0.875,0.695652,0.954545,0.777778,0.62963,0.5,0.977008,0.935414,0.728025,0.977008,0.881917,0.713933,0.534523
SPR_00199,Transfer RNA,Sprinzl tRNA Database,RK9222,RABBIT LIVER,0.761905,0.666667,0.666667,0.56,0.712697,0.61101,1,1,0.761905,1,0.761905,1,1,1,0.954545,0.666667,1,0.615385,0.84,0.954545,1,0.977008,0.712697,1,0.684737,0.916515,0.977008
SPR_00218,Transfer RNA,Sprinzl tRNA Database,RL1540,BACILLUS SUBTILIS,0.6,0.6,0.387097,0.413793,0.481932,0.498273,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.387097,0.387097,0.387097,0.4,0.375,0.275862,0.375,0.481932,0.481932,0.481932,0.489898,0.474342,0.332182,0.474342
SPR_00219,Transfer RNA,Sprinzl tRNA Database,RL1660,E.COLI,1,1,0.714286,0.740741,0.845154,0.860663,0.85,1,1,0.85,1,1,0.85,0.586207,0.689655,0.689655,0.586207,0.714286,0.666667,0.566667,0.705887,0.830455,0.830455,0.705887,0.845154,0.816497,0.694022
SPR_00249,Transfer RNA,Sprinzl tRNA Database,RL7631,SACCHAROMYCES CER.,0.857143,0.52381,0.72,0.611111,0.785584,0.565779,0.857143,0.857143,0.857143,0.857143,0.857143,0.52381,0.714286,0.72,0.666667,0.692308,0.72,0.642857,0.354839,0.555556,0.785584,0.755929,0.770329,0.785584,0.742307,0.431124,0.629941
SPR_00250,Transfer RNA,Sprinzl tRNA Database,RL7632,SACCHAROMYCES CER.,0.95,0.8,0.730769,0.615385,0.833205,0.701647,0.95,0.95,0.95,0.95,0.8,0.7,0.8,0.678571,0.633333,0.678571,0.703704,0.444444,0.378378,0.470588,0.802896,0.775672,0.802896,0.81763,0.596284,0.51465,0.613572
SPR_00259,Transfer RNA,Sprinzl tRNA Database,RL8610,SOLANUM TUBEROSUM,0.952381,0.666667,0.740741,0.666667,0.839921,0.666667,0.952381,0.952381,0.904762,0.952381,0.857143,0.857143,0.904762,0.740741,0.740741,0.703704,0.740741,0.692308,0.6,0.76,0.839921,0.839921,0.797925,0.839921,0.770329,0.717137,0.829228
SPR_00265,Transfer RNA,Sprinzl tRNA Database,RL9281,BOVINE LIVER,0.3,0.3,0.103448,0.115385,0.176166,0.186052,0.3,0.3,0.3,0,0,0,0,0.103448,0.103448,0.103448,0,0,0,0,0.176166,0.176166,0.176166,0,0,0,0
SPR_00270,Transfer RNA,Sprinzl tRNA Database,RM0500,HALOFERAX VOLCANII,0.6,0.6,0.461538,0.461538,0.526235,0.526235,0.6,0.6,0.85,0.6,0.85,0.85,0.6,0.461538,0.461538,0.73913,0.461538,0.68,0.586207,0.461538,0.526235,0.526235,0.792629,0.526235,0.760263,0.705887,0.526235
SPR_00275,Transfer RNA,Sprinzl tRNA Database,RM1660,E.COLI,0.8,0.5,0.8,0.47619,0.8,0.48795,0.75,0.75,0.8,0.65,0.65,0.75,0.65,0.714286,0.714286,0.8,0.619048,0.619048,0.555556,0.619048,0.731925,0.731925,0.8,0.634335,0.634335,0.645497,0.634335
SPR_00292,Transfer RNA,Sprinzl tRNA Database,RN0620,METHANOBAC.THERM.,0.818182,0.818182,0.818182,0.818182,0.818182,0.818182,0.818182,0.818182,0.818182,0.818182,0.909091,1,0.818182,0.818182,0.818182,0.818182,0.818182,0.833333,0.88,0.818182,0.818182,0.818182,0.818182,0.818182,0.870388,0.938083,0.818182
SPR_00302,Transfer RNA,Sprinzl tRNA Database,RN9161,RAT W. 256 SARCOMA,0.52381,0.285714,0.478261,0.24,0.500518,0.261861,0.333333,0.333333,0.52381,0.52381,0.571429,0.571429,0.333333,0.269231,0.269231,0.44,0.44,0.444444,0.428571,0.269231,0.299572,0.299572,0.48008,0.48008,0.503953,0.494872,0.299572
SPR_00309,Transfer RNA,Sprinzl tRNA Database,RP0260,PHAGE T5,0.761905,0.761905,0.64,0.666667,0.698297,0.712697,0.761905,0.761905,0.761905,0.761905,0.761905,0.761905,0.761905,0.666667,0.666667,0.64,0.666667,0.571429,0.5,0.615385,0.712697,0.712697,0.698297,0.712697,0.659829,0.617213,0.684737
SPR_00311,Transfer RNA,Sprinzl tRNA Database,RP0501,HALOFERAX VOLCANII,0.619048,0.761905,0.52,0.666667,0.567367,0.712697,0.571429,0.619048,0.809524,0.619048,0.619048,0.619048,0.619048,0.48,0.52,0.653846,0.5,0.541667,0.464286,0.52,0.523723,0.567367,0.727533,0.556349,0.579066,0.536111,0.567367
SPR_00318,Transfer RNA,Sprinzl tRNA Database,RP1702,SALMONELLA TYPHI.,1,1,0.84,0.913043,0.916515,0.955533,1,1,1,1,1,1,1,0.913043,0.875,0.84,0.913043,0.7,0.65625,0.875,0.955533,0.935414,0.916515,0.955533,0.83666,0.810093,0.935414
SPR_00320,Transfer RNA,Sprinzl tRNA Database,RP4000,SACCHAROMYCES CER.,0.842105,0.631579,0.695652,0.631579,0.765384,0.631579,0.736842,0.736842,0.842105,0.842105,0.789474,0.526316,0,0.736842,0.736842,0.666667,0.695652,0.652174,0.344828,0,0.736842,0.736842,0.749269,0.765384,0.717548,0.426015,0
SPR_00324,Transfer RNA,Sprinzl tRNA Database,RP7650,TORULOPSIS UTILIS,0.8,0.55,0.8,0.55,0.8,0.55,0.85,0.8,0.85,0.85,0.55,0.65,0.25,0.894737,0.888889,0.85,0.85,0.52381,0.464286,0.192308,0.872082,0.843274,0.85,0.85,0.536745,0.54935,0.219265
SPR_00326,Transfer RNA,Sprinzl tRNA Database,RQ0220,PHAGE T4,0.85,0.85,0.73913,0.708333,0.792629,0.77594,0.85,0.85,0.85,0.85,0.85,0.95,0.85,0.73913,0.73913,0.73913,0.73913,0.62963,0.678571,0.708333,0.792629,0.792629,0.792629,0.792629,0.731564,0.802896,0.77594
SPR_00328,Transfer RNA,Sprinzl tRNA Database,RQ0380,HALOBACTERIUM CUT.,1,0.714286,1,1,1,0.845154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SPR_00328,Transfer RNA,Sprinzl tRNA Database,RQ0380,HALOBACTERIUM CUT.,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.428571,0.428571,0,0.428571,0,0,0,0.654653,0.654653,0,0.654653
SPR_00328,Transfer RNA,Sprinzl tRNA Database,RQ0380,HALOBACTERIUM CUT.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.625,0.625,0.625,1,1,1,1,0.790569,0.790569,0.790569
SPR_00331,Transfer RNA,Sprinzl tRNA Database,RQ1660,E.COLI,1,1,1,1,1,1,0.8,0.8,1,0.8,1,1,0.8,0.727273,0.727273,1,0.727273,0.769231,0.769231,0.592593,0.76277,0.76277,1,0.76277,0.877058,0.877058,0.688531
SPR_00332,Transfer RNA,Sprinzl tRNA Database,RQ1661,E.COLI,0.95,1,0.95,1,0.95,1,0.8,1,0.95,0.95,1,1,0.8,0.727273,1,0.95,0.95,0.833333,0.769231,0.64,0.76277,1,0.95,0.95,0.912871,0.877058,0.715542
SPR_00335,Transfer RNA,Sprinzl tRNA Database,RQ4800,AEDES ALBOPICTUS,0.681818,1,0.9375,0.88,0.799503,0.938083,0.681818,0.681818,1,0.681818,0.636364,0.272727,0.636364,0.9375,0.9375,0.956522,0.9375,0.736842,0.75,0.823529,0.799503,0.799503,0.978019,0.799503,0.684763,0.452267,0.723923
SPR_00337,Transfer RNA,Sprinzl tRNA Database,RQ7541,TETRAHYMENA THERM.,1,1,0.954545,0.954545,0.977008,0.977008,1,1,1,1,1,0.761905,1,0.954545,0.954545,0.954545,0.954545,0.84,0.571429,0.84,0.977008,0.977008,0.977008,0.977008,0.916515,0.659829,0.916515
SPR_00356,Transfer RNA,Sprinzl tRNA Database,RR1662,E.COLI,0.952381,1,0.952381,1,0.952381,1,0.952381,0.952381,0.952381,0.952381,0.952381,0.904762,0.952381,0.952381,0.952381,0.909091,0.952381,0.952381,0.791667,0.952381,0.952381,0.952381,0.930484,0.952381,0.952381,0.846327,0.952381
SPR_00357,Transfer RNA,Sprinzl tRNA Database,RR1663,E.COLI,0.761905,1,0.666667,1,0.712697,1,1,1,1,1,1,1,1,1,0.954545,1,0.954545,0.75,0.777778,0.807692,1,0.977008,1,0.977008,0.866025,0.881917,0.898717
SPR_00360,Transfer RNA,Sprinzl tRNA Database,RR4000,SACCHAROMYCES CER.,0.590909,0.318182,0.866667,0.333333,0.715627,0.325669,0.772727,0.772727,0.772727,0.772727,0.5,0.5,0.727273,0.944444,0.944444,0.944444,0.944444,0.916667,0.916667,0.941176,0.854282,0.854282,0.854282,0.854282,0.677003,0.677003,0.82734
SPR_00364,Transfer RNA,Sprinzl tRNA Database,RR4800,AEDES ALBOPICTUS,0.5,0.55,0.47619,0.5,0.48795,0.524404,0.5,0.35,0.55,0.55,0.4,0.9,0.7,0.5,0.411765,0.5,0.52381,0.533333,0.857143,0.823529,0.5,0.379628,0.524404,0.536745,0.46188,0.87831,0.759256
SPR_00370,Transfer RNA,Sprinzl tRNA Database,RR7632,SACCHAROMYCES CER.,0.52381,0.428571,0.423077,0.391304,0.470757,0.409514,0.428571,0.666667,0.52381,1,0.428571,0.333333,0.666667,0.45,0.666667,0.423077,1,0.428571,0.28,0.666667,0.439155,0.666667,0.470757,1,0.428571,0.305505,0.666667
SPR_00372,Transfer RNA,Sprinzl tRNA Database,RR8671,TRITICUM AESTIVUM,0.5,0.45,0.434783,0.409091,0.466253,0.429058,0.5,0.45,0.45,0.5,0.45,1,0.5,0.454545,0.391304,0.391304,0.454545,0.375,0.769231,0.454545,0.476731,0.419627,0.419627,0.476731,0.410792,0.877058,0.476731
SPR_00374,Transfer RNA,Sprinzl tRNA Database,RR9281,BOVINE LIVER,0.619048,0.52381,0.590909,0.478261,0.604815,0.500518,0.571429,0.571429,1,0.571429,0.571429,0.571429,0.571429,0.545455,0.5,1,0.5,0.461538,0.428571,0.545455,0.558291,0.534523,1,0.534523,0.513553,0.494872,0.558291
SPR_00386,Transfer RNA,Sprinzl tRNA Database,RS1540,BACILLUS SUBTILIS,0.7,0.9,0.518519,0.818182,0.602464,0.858116,1,1,1,1,0.75,0.75,1,0.645161,0.625,0.645161,0.645161,0.483871,0.454545,0.625,0.803219,0.790569,0.803219,0.803219,0.602415,0.583874,0.790569
SPR_00387,Transfer RNA,Sprinzl tRNA Database,RS1541,BACILLUS SUBTILIS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SPR_00393,Transfer RNA,Sprinzl tRNA Database,RS1664,E.COLI,0.95,0.6,0.76,0.444444,0.849706,0.516398,1,1,1,0.95,0.8,0.85,0.85,0.8,0.8,0.8,0.76,0.516129,0.548387,0.68,0.894427,0.894427,0.894427,0.849706,0.642575,0.682736,0.760263
