contrafold_2 Sens,vienna_2 Sens,contrafold_2 PPV,vienna_2 PPV,contrafold_2 F-score,vienna_2 F-score,eternafold_A Sens,eternafold_B Sens,eternafold_C Sens,eternafold_D Sens,eternafold_E Sens,eternafold_F Sens,eternafold_G Sens,eternafold_A F-score,eternafold_B F-score,eternafold_C F-score,eternafold_D F-score,eternafold_E F-score,eternafold_F F-score,eternafold_G F-score,eternafold_A PPV,eternafold_B PPV,eternafold_C PPV,eternafold_D PPV,eternafold_E PPV,eternafold_F PPV,eternafold_G PPV,Category,Name
0.321101,0.330275,0.28,0.315789,0.299847,0.322951,0.311927,0.311927,0.321101,0.311927,0.311927,0.40367,0.321101,0.281328,0.282384,0.296313,0.286729,0.277221,0.347601,0.2929,0.253731,0.255639,0.273438,0.263566,0.246377,0.29932,0.267176,5s,5s_Desulfurococcus-mobilis-1
0.25,0.25,0.265957,0.225225,0.257855,0.237289,0.33,0.35,0.23,0.37,0.24,0.28,0.37,0.328362,0.373101,0.221318,0.351188,0.248869,0.254545,0.352781,0.326733,0.397727,0.212963,0.333333,0.258065,0.231405,0.336364,tmRNA,tmRNA_Prev.rumi._TRW-264731_1-401
0.50495,0.168317,0.481132,0.157407,0.492897,0.162771,0.346535,0.346535,0.49505,0.50495,0.534653,0.29703,0.346535,0.351799,0.353608,0.478738,0.500024,0.526886,0.28994,0.348263,0.357143,0.360825,0.462963,0.495146,0.519231,0.283019,0.35,tmRNA,tmRNA_Meth.caps._AE017282_1-356
0.842105,0.842105,0.64,0.64,0.73413,0.73413,0.842105,0.842105,0.842105,0.842105,0.842105,0.789474,0.842105,0.73413,0.73413,0.73413,0.73413,0.706417,0.618064,0.681623,0.64,0.64,0.64,0.64,0.592593,0.483871,0.551724,srp,srp_Meth.burt._CP000300
0.5,0.35,0.416667,0.318182,0.456436,0.333712,0.45,0.4,0.5,0.45,0.5,0.85,0.95,0.410792,0.373002,0.456436,0.410792,0.456436,0.718381,0.88588,0.375,0.347826,0.416667,0.375,0.416667,0.607143,0.826087,grp2,grp2_a.I2.c.N.tabacum.A.A6.i1
0.8,0.55,0.761905,0.458333,0.78072,0.502079,0.55,0.95,0.95,0.55,0.8,0.8,0.95,0.491935,0.927105,0.927105,0.491935,0.730297,0.76277,0.95,0.44,0.904762,0.904762,0.44,0.666667,0.727273,0.95,RNaseP,RNaseP_PS2
0.8,0.6,0.695652,0.521739,0.746004,0.559503,0.75,0.6,0.8,0.6,0.85,0.55,0.65,0.715097,0.559503,0.730297,0.559503,0.760263,0.449073,0.606128,0.681818,0.521739,0.666667,0.521739,0.68,0.366667,0.565217,srp,srp_Syne.spec._CP000097
0.6,0.6,0.387097,0.413793,0.481932,0.498273,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.481932,0.481932,0.481932,0.489898,0.474342,0.332182,0.474342,0.387097,0.387097,0.387097,0.4,0.375,0.275862,0.375,tmRNA,tmRNA_Acid.ferr._TRW-920_1-341
1,1,0.714286,0.740741,0.845154,0.860663,0.85,1,1,0.85,1,1,0.85,0.705887,0.830455,0.830455,0.705887,0.845154,0.816497,0.694022,0.586207,0.689655,0.689655,0.586207,0.714286,0.666667,0.566667,5s,5s_Symbiobacterium-thermophilum-3
0.857143,0.52381,0.72,0.611111,0.785584,0.565779,0.857143,0.857143,0.857143,0.857143,0.857143,0.52381,0.714286,0.785584,0.755929,0.770329,0.785584,0.742307,0.431124,0.629941,0.72,0.666667,0.692308,0.72,0.642857,0.354839,0.555556,tmRNA,tmRNA_Myco.geni._TRW-243273_1-388
0.95,0.8,0.730769,0.615385,0.833205,0.701647,0.95,0.95,0.95,0.95,0.8,0.7,0.8,0.802896,0.775672,0.802896,0.81763,0.596284,0.51465,0.613572,0.678571,0.633333,0.678571,0.703704,0.444444,0.378378,0.470588,telomerase,telomerase_AF221921.98-548
0.6,0.6,0.461538,0.461538,0.526235,0.526235,0.6,0.6,0.85,0.6,0.85,0.85,0.6,0.526235,0.526235,0.792629,0.526235,0.760263,0.705887,0.526235,0.461538,0.461538,0.73913,0.461538,0.68,0.586207,0.461538,tmRNA,tmRNA_Acti.naes._TRW-240017_1-371
0.8,0.5,0.8,0.47619,0.8,0.48795,0.75,0.75,0.8,0.65,0.65,0.75,0.65,0.731925,0.731925,0.8,0.634335,0.634335,0.645497,0.634335,0.714286,0.714286,0.8,0.619048,0.619048,0.555556,0.619048,tmRNA,tmRNA_Chro.viol._AE016825_1-365
0.909091,0.545455,0.833333,0.413793,0.870388,0.475085,0.909091,0.909091,0.909091,0.909091,0.909091,0.954545,0.909091,0.870388,0.852803,0.870388,0.870388,0.836242,0.86164,0.836242,0.833333,0.8,0.833333,0.833333,0.769231,0.777778,0.769231,5s,5s_Haloferax-volcanii-2
0.761905,0.761905,0.64,0.666667,0.698297,0.712697,0.761905,0.761905,0.761905,0.761905,0.761905,0.761905,0.761905,0.712697,0.712697,0.698297,0.712697,0.659829,0.617213,0.684737,0.666667,0.666667,0.64,0.666667,0.571429,0.5,0.615385,srp,srp_Cand.trop._GSP-294747
0.619048,0.761905,0.52,0.666667,0.567367,0.712697,0.571429,0.619048,0.809524,0.619048,0.619048,0.619048,0.619048,0.523723,0.567367,0.727533,0.556349,0.579066,0.536111,0.567367,0.48,0.52,0.653846,0.5,0.541667,0.464286,0.52,5s,5s_Borrelia-burgdorferi-1
0.842105,0.631579,0.695652,0.631579,0.765384,0.631579,0.736842,0.736842,0.842105,0.842105,0.789474,0.526316,0,0.736842,0.736842,0.749269,0.765384,0.717548,0.426015,0,0.736842,0.736842,0.666667,0.695652,0.652174,0.344828,0,grp1,grp1_a.I1.e.L.dispersa.UNK.SSU.1046
0.85,0.85,0.73913,0.708333,0.792629,0.77594,0.85,0.85,0.85,0.85,0.85,0.95,0.85,0.792629,0.792629,0.792629,0.792629,0.731564,0.802896,0.77594,0.73913,0.73913,0.73913,0.73913,0.62963,0.678571,0.708333,srp,srp_Lyco.escu._Z29103
0.95,1,0.95,1,0.95,1,0.8,1,0.95,0.95,1,1,0.8,0.76277,1,0.95,0.95,0.912871,0.877058,0.715542,0.727273,1,0.95,0.95,0.833333,0.769231,0.64,tmRNA,tmRNA_Ther.rose._TRW-309801_1-353
0.681818,1,0.9375,0.88,0.799503,0.938083,0.681818,0.681818,1,0.681818,0.636364,0.272727,0.636364,0.799503,0.799503,0.978019,0.799503,0.684763,0.452267,0.723923,0.9375,0.9375,0.956522,0.9375,0.736842,0.75,0.823529,telomerase,telomerase_AF221923.106-554
0.952381,1,0.952381,1,0.952381,1,0.952381,0.952381,0.952381,0.952381,0.952381,0.904762,0.952381,0.952381,0.952381,0.930484,0.952381,0.952381,0.846327,0.952381,0.952381,0.952381,0.909091,0.952381,0.952381,0.791667,0.952381,telomerase,telomerase_AF221930.94-546
0.761905,1,0.666667,1,0.712697,1,1,1,1,1,1,1,1,1,0.977008,1,0.977008,0.866025,0.881917,0.898717,1,0.954545,1,0.954545,0.75,0.777778,0.807692,RNaseP,RNaseP_ESH20b-1
0.590909,0.318182,0.866667,0.333333,0.715627,0.325669,0.772727,0.772727,0.772727,0.772727,0.5,0.5,0.727273,0.854282,0.854282,0.854282,0.854282,0.677003,0.677003,0.82734,0.944444,0.944444,0.944444,0.944444,0.916667,0.916667,0.941176,grp1,grp1_a.I1.e.C.saccatum.C1.SSU.1512
0.5,0.55,0.47619,0.5,0.48795,0.524404,0.5,0.35,0.55,0.55,0.4,0.9,0.7,0.5,0.379628,0.524404,0.536745,0.46188,0.87831,0.759256,0.5,0.411765,0.5,0.52381,0.533333,0.857143,0.823529,grp2,grp2_a.I2.c.N.tabacum.B.pD.i1
0.95,0.6,0.76,0.444444,0.849706,0.516398,1,1,1,0.95,0.8,0.85,0.85,0.894427,0.894427,0.894427,0.849706,0.642575,0.682736,0.760263,0.8,0.8,0.8,0.76,0.516129,0.548387,0.68,telomerase,telomerase_AF221924.105-538
0.47619,0.761905,0.769231,0.761905,0.605227,0.761905,0.428571,0.428571,0.571429,0.428571,0.714286,0.52381,0.428571,0.49099,0.49099,0.635107,0.49099,0.771517,0.550689,0.47633,0.5625,0.5625,0.705882,0.5625,0.833333,0.578947,0.529412,16s,16s_P.staleyi_domain1
0.35,0.35,0.28,0.28,0.31305,0.31305,0.35,0.35,0.35,0.35,0.35,0.8,0.35,0.30697,0.30697,0.301232,0.30697,0.30697,0.820783,0.30697,0.269231,0.269231,0.259259,0.269231,0.269231,0.842105,0.269231,RNaseP,RNaseP_P.guilliermondii
0.85,0.4,0.772727,0.5,0.810443,0.447214,0.9,0.9,1,0.9,0.8,0.7,0.85,0.839254,0.839254,0.912871,0.839254,0.76277,0.652754,0.792629,0.782609,0.782609,0.833333,0.782609,0.727273,0.608696,0.73913,grp2,grp2_a.I2.c.N.tabacum.A.S12.i2
1,0.85,0.952381,0.809524,0.9759,0.829515,1,1,1,1,0.85,0.85,1,0.9759,0.9759,0.9759,0.9759,0.745499,0.682736,0.912871,0.952381,0.952381,0.952381,0.952381,0.653846,0.548387,0.833333,srp,srp_Neph.oliv._AF137379
0.952381,0.761905,0.952381,0.727273,0.952381,0.744388,0.666667,0.666667,0.761905,0.666667,0.52381,0.47619,0.52381,0.651339,0.651339,0.744388,0.651339,0.489979,0.445435,0.489979,0.636364,0.636364,0.727273,0.636364,0.458333,0.416667,0.458333,5s,5s_Archaeoglobus-fulgidus-1
1,0.761905,1,0.842105,1,0.801002,1,1,1,1,1,0.761905,0.333333,0.977008,0.977008,1,0.977008,0.955533,0.671937,0.311805,0.954545,0.954545,1,0.954545,0.913043,0.592593,0.291667,grp1,grp1_a.I1.e.D.salina.C1.SSU.943
0.55,0.55,0.458333,0.44,0.502079,0.491935,0.55,0.55,0.55,0.55,0.55,0.8,0.55,0.482382,0.482382,0.491935,0.482382,0.482382,0.730297,0.482382,0.423077,0.423077,0.44,0.423077,0.423077,0.666667,0.423077,tmRNA,tmRNA_Dich.nodo._TRW-35819_1-352
0.85,0.85,0.894737,1,0.872082,0.921954,0.85,0.85,0.85,0.85,0.85,0.85,0.65,0.895978,0.895978,0.872082,0.895978,0.895978,0.77594,0.705024,0.944444,0.944444,0.894737,0.944444,0.944444,0.708333,0.764706,grp2,grp2_a.I2.c.N.tabacum.B.trnG.i1
0.333333,0.904762,0.25,0.791667,0.288675,0.846327,0.333333,0.333333,0.333333,0.190476,0.190476,0.380952,0.190476,0.288675,0.288675,0.288675,0.159364,0.159364,0.308607,0.159364,0.25,0.25,0.25,0.133333,0.133333,0.25,0.133333,5s,5s_Methanobacterium-formicicum-1
0.95,0.6,0.826087,0.545455,0.88588,0.572078,0.85,0.85,0.85,0.8,0.85,0.85,0.85,0.731564,0.705887,0.718381,0.676124,0.671984,0.661724,0.671984,0.62963,0.586207,0.607143,0.571429,0.53125,0.515152,0.53125,5s,5s_Flectobacillus-major-1
0.333333,0.333333,0.241379,0.25,0.283654,0.288675,0.333333,0.333333,0.333333,0.333333,0.333333,0.809524,0.333333,0.278886,0.278886,0.278886,0.270031,0.270031,0.666283,0.265908,0.233333,0.233333,0.233333,0.21875,0.21875,0.548387,0.212121,srp,srp_Heli.pylo._AE000524
1,0.809524,0.954545,0.73913,0.977008,0.773527,1,1,1,1,1,0.857143,1,0.977008,0.977008,0.977008,0.977008,0.881917,0.755929,0.916515,0.954545,0.954545,0.954545,0.954545,0.777778,0.666667,0.84,srp,srp_Ashb.goss._AE016819
0.761905,0.571429,0.666667,0.521739,0.712697,0.546019,0.809524,0.809524,0.809524,0.809524,0.761905,0.809524,0.809524,0.741941,0.741941,0.727533,0.741941,0.698297,0.688875,0.741941,0.68,0.68,0.653846,0.68,0.64,0.586207,0.68,telomerase,telomerase_AF221934.121-565
0.333333,0.466667,0.3125,0.411765,0.322748,0.438357,0.666667,0.666667,0.733333,0.666667,0,0.333333,0.533333,0.626224,0.778499,0.635085,0.626224,0,0.57735,0.596285,0.588235,0.909091,0.55,0.588235,0,1,0.666667,tRNA,tRNA_tdbR00000590-Ascaris_suum-6253-Glu-UC
0.611111,0.388889,0.5,0.304348,0.552771,0.344031,0.666667,0.611111,0.666667,0.666667,0.666667,0.555556,0.611111,0.589768,0.579751,0.589768,0.589768,0.57735,0.629941,0.628828,0.521739,0.55,0.521739,0.521739,0.5,0.714286,0.647059,grp1,grp1_a.I1.e.C.merochlorophea.UNK.SSU.1210
0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.58554,0,0,0,0,0,0,0.857143,0,tRNA,tRNA_tdbR00000251-Saccharomyces_cerevisiae-4932-Leu-UAA
0.666667,0.666667,0.714286,0.526316,0.690066,0.592349,0.866667,0.8,0.666667,0.866667,0.666667,0.666667,0.666667,0.897085,0.828079,0.626224,0.897085,0.608581,0.608581,0.690066,0.928571,0.857143,0.588235,0.928571,0.555556,0.555556,0.714286,tmRNA,tmRNA_Carn.malt._AF275938_1-366
0.266667,0.666667,0.571429,1,0.39036,0.816497,0.266667,0.266667,0.266667,0.266667,0.266667,0.533333,0.266667,0.365149,0.365149,0.365149,0.365149,0.365149,0.653197,0.365149,0.5,0.5,0.5,0.5,0.5,0.8,0.5,tmRNA,tmRNA_Croc.wats._TRW-165597_1-386
0.631579,0.631579,0.413793,0.387097,0.511217,0.494452,0.631579,0.631579,0.894737,0.631579,0.631579,0.894737,0.631579,0.494452,0.494452,0.81322,0.494452,0.494452,0.750569,0.494452,0.387097,0.387097,0.73913,0.387097,0.387097,0.62963,0.387097,5s,5s_Erythromicrobium-ezovicum-1
0.35,0.35,0.25,0.25,0.295804,0.295804,0.35,0.35,0.35,0.35,0.35,1,0.35,0.295804,0.290659,0.290659,0.295804,0.290659,0.860663,0.290659,0.25,0.241379,0.241379,0.25,0.241379,0.740741,0.241379,srp,srp_Lott.giga._GSP-225164
0.8,0.35,0.727273,0.304348,0.76277,0.326377,0.8,0.8,0.8,0.8,0.8,0.55,0.8,0.78072,0.78072,0.78072,0.78072,0.76277,0.45675,0.76277,0.761905,0.761905,0.761905,0.761905,0.727273,0.37931,0.727273,tRNA,tRNA_tdbR00000336-Aedes_albopictus-7160-Gln-NUG
0.761905,0.571429,0.64,0.461538,0.698297,0.513553,0.761905,0.761905,0.761905,0.761905,0.761905,0.809524,0.761905,0.698297,0.698297,0.698297,0.698297,0.698297,0.713933,0.698297,0.64,0.64,0.64,0.64,0.64,0.62963,0.64,srp,srp_Halo.volc._AF395888
0.5,1,0.4,0.8,0.447214,0.894427,1,1,1,1,0.4,0.8,0.45,0.830455,0.830455,0.860663,0.830455,0.344265,0.642575,0.387298,0.689655,0.689655,0.740741,0.689655,0.296296,0.516129,0.333333,16s,16s_A.fulgidus_domain4
0.9,0.55,0.9,0.44,0.9,0.491935,0.6,0.9,0.5,0.3,0.55,0.55,0.3,0.58554,0.9,0.476731,0.273861,0.502079,0.449073,0.273861,0.571429,0.9,0.454545,0.25,0.458333,0.366667,0.25,srp,srp_Lotu.corn._AP006123
0.52381,0.333333,0.458333,0.318182,0.489979,0.325669,0.333333,0.47619,0.52381,0.47619,0.47619,0.333333,0.333333,0.311805,0.445435,0.489979,0.445435,0.445435,0.293972,0.311805,0.291667,0.416667,0.458333,0.416667,0.416667,0.259259,0.291667,5s,5s_Lactococcus-lactis-3
0.761905,0.761905,0.727273,0.8,0.744388,0.78072,0.761905,0.761905,0.761905,0.761905,0.761905,0.904762,1,0.712697,0.712697,0.761905,0.712697,0.712697,0.783547,0.881917,0.666667,0.666667,0.761905,0.666667,0.666667,0.678571,0.777778,grp1,grp1_a.I1.m.M.grisea.B2.ND1
0.631579,0.631579,0.521739,0.571429,0.574038,0.600752,0.684211,0.684211,0.684211,0.684211,0.631579,0.421053,0.684211,0.621874,0.621874,0.621874,0.621874,0.574038,0.43259,0.608781,0.565217,0.565217,0.565217,0.565217,0.521739,0.444444,0.541667,srp,srp_Borr.gari._CP000013
